day,title,summary,start,end,type,location,categories
Saturday,"An Opportunity To Accelerate Your Growth In Africa By Africa Angels","Africangels offer opportunities to growth your business by facilitating access to high business impact servicesLearn more about this award
Come & discover these pitching startups:
– Afrikwity
– Afrimalin
– As Pharm Soft
– Assouka Telecom
– Bifasor
– Bmeet SAS
– GoMetro Pitch
– Medx.Care
– SummView
– WeCashUp",15:30,17:00,Pitches&Demos,Pitch,"#artificialintelligence\n#b2bservices\n#data\n#startupacademy"
Saturday,"LVMH Corporate – Group Presentation","Location : Lab LVMH M20",15:30,16:00,"Partners Program",,"#HR&talent\n#luxury\n#womenrock"
Saturday,"Challenge Spécial Culture Digitale Avec Fiish","Location: Talent Connect’s Stand – B13",15:30,16:30,,"Talent Connect","#HR&talent\n#peoplematter"
Saturday,"Big Data for Environment","Label Abeille / PlumeLabs",15:30,15:50,"Partners Program",,"#data\n#IoT\n#positiveimpact"
Saturday,"RATP Group Startup Session 2","– Start-up Enlarge Your paris",15:30,16:00,"Partners Program",,"#data\n#funfunfun\n#mobility\n#paris2024"
Saturday,"Live Demo Tablet- Different Launches Better","Location: Lenovo Stand – J12",15:30,16:00,"Partners Program",,#hardware
Saturday,"Moonshot Surprise","Women have a key role to play in digital transformation, both in the corporate world and in society at large. Unfortunately, biases often push female experts out of the limelight. As gender parity matters, VivaTech has partnered with influential women’s networks to promote a new generation of female entrepreneurs from around the world. The “Moonshot surprise” is an opportunity for 15 inspiring young women to give a short keynote address sharing where they get the energy that pushes them to reach for the moon. Come and be surprised!",15:40,15:45,Talks,"Stage 6",#womenrock
Saturday,"Fracture numérique 3.0 ? Permettre à chacun de se former aux nouvelles technologies","Avec la Grande Ecole du numérique",15:45,16:45,Talks,"Stage 2","#education\n#peoplematter\n#positiveimpact"
Saturday,"Pitch CUIP","Location : Lab Engie M30",15:45,16:15,"Partners Program",,"#energy\n#startupacademy"
Saturday,"Comment S’Inspirer Et Renverser L’Ordre Etabli ?",,15:45,16:10,Talks,"Stage 6",#startupacademy
Saturday,"Innovation et philanthropie : Comment innover dans l’accompagnement des projets engagés",,15:45,16:30,Talks,"Stage 1","#finance&insurance\n#positiveimpact\n#startupacademy"
Saturday,"Use Resources Efficiently","Energisme / Farmviz",15:50,16:10,"Partners Program",,"#data\n#IoT\n#positiveimpact"
Saturday,"How to Sketch?",,15:50,15:55,"Partners Program",,#health&wellbeing
Saturday,"PITCH SESSION: Sketching the future of health care Part 3",,15:55,16:45,"Partners Program",,"#health&wellbeing\n#startupacademy"
Saturday,"Tournez Votre CV Vidéo Avec Face A L’Emploi","Location: Talent Connect’s Stand – B13",16:00,18:30,,"Talent Connect","#HR&talent\n#peoplematter\n#positiveimpact"
Saturday,"Présentation Des Résultats Du Challenge « DATASCIENTEST »","Présentation des résultats du challenge développé par la startup DATASCIENTEST sur l’espace Talent Connect
Avec Yoel Tordjman, CEO et Co-fondateur de Datascientest.
Location: Talent Connect’s Stand – B13",16:00,16:30,,"Talent Connect","#HR&talent\n#peoplematter"
Saturday,"Le Data ScienTest – Présentation des résultats du Challenge spécial VIVA","Présentation des résultats du challenge développé par la startup DATASCIENTEST sur l’espace Talent Connect
Yoel Tordjman, DATASCIENTEST",16:00,16:30,"Partners Program",,"#education\n#HR&talent\n#peoplematter"
Saturday,"Rewards and Wrap Up","Location : Lab Vinci Energies M15",14:00,15:00,"Partners Program",,"#energy\n#industry"
Saturday,"Pitch Ametix","Location: Lab La Poste M11",16:00,16:15,"Partners Program",,
Saturday,"RATP Group Startup Session 2","– Start-up BlueValet",16:00,16:30,"Partners Program",,"#b2bservices\n#funfunfun\n#IoT\n#mobility\n#paris2024\n#positiveimpact"
Saturday,"Start-up pitch session – SMART ENERGY","Location: Lab Airbus C07",16:00,16:30,Pitches&Demos,,"#energy\n#positiveimpact\n#startupacademy"
Saturday,"Atelier Enfant : le Monde Numérique","À travers de nombreuses applications, l’élève élabore efficacement le schéma de pensée d’une méthode de travail et comprend davantage le monde numérique qu’il utilise.
APPLE Solution Expert Coder et développer l’algorithmique
Lieu : Booth Econocom (P16)",16:00,16:20,"Partners Program",,"#education\n#funfunfun\n#nexttechs"
Saturday,"Pitchs startups – New Services","Location: Lab Carrefour – N16",16:00,16:45,"Partners Program",,"#peoplematter\n#retail&ecommerce"
Saturday,"Live Demo Yoga Book – Different Creates Better│ Creativity & Productivity Experiential","Location: Lenovo Stand – J12",16:00,16:30,"Partners Program",,#hardware
Saturday,"Histoires d’Intrapreneurs",,16:05,16:35,Talks,"Stage 6",#startupacademy
Saturday,"Immersive Drone Experience","Découvrez le vol en immersion, venez vivre une expérience insolite dans le cockpit d’un drone.",16:10,16:50,Happenings,"Discovery Arena","#AR&VR\n#drones\n#funfunfun"
Saturday,"Did You Taste Our Digital Honey ?","Les ruchers de Normandie",16:10,16:30,"Partners Program",,"#data\n#IoT\n#positiveimpact"
Saturday,"Wrap-Up of The Event – LVMH Innovation Award – Prix du Public","With Ian Rogers, CDO, LVMH
Location : Lab LVMH M20",16:15,16:30,"Partners Program",,"#luxury\n#nexttechs\n#startupacademy"
Saturday,"LE NUMERIQUE ET LE QUOTIDIEN :  QUAND LA TECH REVEILLE LE MARCHE IMMOBILIER","INSITIO : Thibaut Roy, PDG
HOMELOOP : Aurélien Gouttefarde, Président
MASMARTHOME : Angelo Blot, PDG",16:15,17:00,"Partners Program","Les Echos - Le Parisien","#b2bservices\n#hospitality\n#media\n#peoplematter\n#smartcities"
Saturday,"Comment Les Vidéos Peuvent Contribuer A Rendre Notre Monde meilleur","Location : Booth G09",16:30,17:30,"Partners Program",,"#entertainment\n#positiveimpact"
Saturday,Concert,"Lieu : Lab Orange M07",16:30,17:00,"Partners Program",,"#entertainment\n#funfunfun\n#lifestyle"
Saturday,"Big Data Startups Pitches",,16:30,16:50,"Partners Program",,"#b2bservices\n#data\n#IoT"
Saturday,"Séance De Pitch Start-up","Séance de Pitch Start-up catégorie « Ma maison »: Travauxlib
Séance de Pitch Start-up catégorie « Ma livraison de demain »: Alancienne, Resto-in
Séance de Pitch Start-up catégorie: « Mon commerce de demain »: Demooz, Nuukik, Wemap
Séance de Pitch Start-up catégorie: « Financement-entraide »: Geev, Heoh, Kiss Kiss Bank Bank
Location: Lab La Poste M11
 ",16:30,17:15,"Partners Program",,"#finance&insurance\n#smartcities"
Saturday,"RATP Group Startup Session 2","– Start-up QikObject",16:30,17:00,"Partners Program",,"#funfunfun\n#hospitality\n#mobility\n#paris2024\n#peoplematter\n#positiveimpact\n#smartcities"
Saturday,"Les Développeurs Ecrivent Le Script Du Futur",,16:30,17:00,Talks,"Stage 1",
Saturday,"Live Demo Tablet- Different Launches Better","Location: Lenovo Stand – J12",16:30,17:00,"Partners Program",,#hardware
Saturday,"Mozaradom – Startup Residente à Nextdoor Proposant des Cours d’Eveil Musical, de Musique et de Chant.","Avec Les fondateurs
Location : Lab Nextdoor C42",16:30,19:00,"Partners Program",,"#data\n#nexttechs"
Saturday,"Onefinestay : A Successful Story","Location – Lab AccorHotels – M21",16:35,16:50,"Partners Program",,"#hospitality\n#lifestyle\n#marketing"
Saturday,"Passage A l’Action : Comment Contribuer Activement A La Transformation Digitale De Son Entreprise ?",,16:35,17:05,Talks,"Stage 6",#startupacademy
Saturday,"Goûter by La Grande Epicerie de Paris Kids’ Visits By The Jardin d’Acclimatation","Location : Lab LVMH M20",16:45,19:00,"Partners Program",,"#funfunfun\n#luxury"
Saturday,"Panel Moonshot & Start Ups",,16:45,17:10,Talks,"Stage 2","#positiveimpact\n#womenrock"
Saturday,"Talk Inno France","With:
C-Zam (Julien Jaillon – CEO, Carrefour Banque & Insurance) 
Carrefour.io (JC Brun)
Location: Lab Carrefour – N16",16:45,17:15,"Partners Program",,"#peoplematter\n#retail&ecommerce"
Saturday,"Multi-Facettes De La Food Tech","Location – Lab AccorHotels – M21",16:50,17:10,"Partners Program",,"#hospitality\n#peoplematter\n#startupacademy"
Saturday,"From Data Science to Data Vizualisation","Olivier Brechon (Talan)",16:50,17:10,"Partners Program",,"#data\n#peoplematter"
Saturday,"Positive Impact Challenge Ceremony","Venez découvrir les startups les plus innovantes en terme d’impact positif dans les domaines de l’éducation, du travail, de la société et de l’environnement, ainsi que  LE grand prix, remis au meilleur d’entre elles. Animation originale à ne pas manquer!",17:00,17:30,Happenings,"Discovery Arena",#positiveimpact
Saturday,"Towards Paris 2024","Venez découvrir la carte des inititatives innovantes des Partenaires de la candidature !
Location: Paris 2024 Booth – K 35 – Accelerate Zone",17:00,19:00,"Partners Program",,"#b2bservices\n#marketing\n#paris2024"
Saturday,"Résultats des Challenges du Showcase Talent Connect","Présentation des résultats des challenges développés par la startup Fiish sur l’espace Talent Connect.
Avec Thibault Lecuyer, founder FIISH.
Location: Talent Connect’s Stand – B13",17:00,17:30,,"Talent Connect","#HR&talent\n#peoplematter"
Saturday,"Jamais Seul : Comment Se Faire Accompagner Dans Son Projet",,17:00,17:30,Talks,"Stage 6",#startupacademy
Saturday,"Résultats des Challenges du Showcase Talant Connect","Présentation des résultats des challenges développés par la startup Fiish sur l’espace Talent Connect
Thibault Lecuyer, FIISH",17:00,17:30,"Partners Program",,"#HR&talent\n#peoplematter"
Saturday,"Networking Cocktail","Lab Vinci Energies",17:00,18:00,"Partners Program",,"#energy\n#industry"
Saturday,"RATP Group Startup Session 2","– Start-up Gosense Wizigo",17:00,17:30,"Partners Program",,"#data\n#funfunfun\n#hardware\n#mobility\n#paris2024\n#positiveimpact"
Saturday,"CROSS TALK: Cooking with diabetes & Marmiton","Dominique Mang – Patients & e-health, Sanofi France Marmiton – French Cooking Website",17:00,17:30,"Partners Program",,"#data\n#health&wellbeing\n#womenrock"
Saturday,"Atelier Enfant : Lego Coding","Atelier de découverte de la programmation d’objets connectés pour les enfants de 8-12 ans
MAGIC MAKERS « Lego Coding ».
Lieu : Booth Econocom (P16)",17:00,18:00,"Partners Program",,"#education\n#funfunfun\n#nexttechs"
Saturday,"Intro DJ Air France","Location: Lab Air France – N20",17:00,17:05,"Partners Program",,#funfunfun
Saturday,"LUNCH BREAK – PERFORMANCE LIVE/ Music SHOW","« Air France Music For Future of Travel »
Location: Lab Air France – N20",17:05,18:05,"Partners Program",,#funfunfun
Saturday,"Is It Still Possible To Really Innovate in Big Data ?","Nicolas Doussinet (Talan)",17:10,17:30,"Partners Program",,"#data\n#peoplematter"
Saturday,"Séance De Pitch Start-up","Séance de Pitch Start-up catégorie « Mon bien être au travail »: Aykow, Life+
Séance de Pitch Start-up catégorie « Silver »: NaturalPad, Senioradom
Séance de Pitch Start-up catégorie « Mes enfants » : Boxtemporis, E-takescare, Smartsitting, The Odysseus
Séance de Pitch Start-up catégorie « Ma conciergerie »: Mesdepanneurs
Location: Lab La Poste M11",17:15,18:00,"Partners Program",,"#b2bservices\n#health&wellbeing\n#IoT\n#lifestyle"
Saturday,"Free pitch","Location: Lab Carrefour – N16",17:15,17:30,"Partners Program",,"#peoplematter\n#retail&ecommerce"
Saturday,"Comment Naviguer En Toute Sécurité? (Session Répétitive)","Location : Booth G09",17:30,18:30,"Partners Program",,#cybersecurity
Saturday,"RATP Group Startup Session 2","– Start-up DigitalArti",17:30,18:00,"Partners Program",,"#b2bservices\n#data\n#funfunfun\n#mobility\n#paris2024"
Saturday,"Réalité augmentée et Apprentissage","Plonger dans la réalité augmentée. En prenant appui sur l’environnement réel, la réalité augmentée enrichit l’apprentissage
APPLE Solution Expert
Lieu : Booth Econocom (P16)augmentée.",17:30,17:50,"Partners Program",,"#AR&VR\n#education\n#nexttechs"
Saturday,"Live Demo Think – Different Thinks Better","Location: Lenovo Stand – J12",17:30,18:00,"Partners Program",,#hardware
Saturday,"Immersive Drone Experience","Découvrez le vol en immersion, venez vivre une expérience insolite dans le cockpit d’un drone.",17:40,18:30,Happenings,"Discovery Arena","#AR&VR\n#drones\n#funfunfun"
Saturday,"Remise des Prix Hackathon","Après 25 heures de travail intense, les 4 équipes gagnantes pitcheront leur projet sur scène et se verront remettre leur prix par Joel Spolsky.
 ",18:00,19:00,Happenings,"Stage 6","#artificialintelligence\n#entertainment\n#IoT"
Saturday,"RATP Group Startup Session 2","– Start-up Wever",18:00,18:30,"Partners Program",,"#data\n#funfunfun\n#mobility\n#paris2024\n#peoplematter\n#positiveimpact"
Saturday,"Live Demo Yoga Book – Different Creates Better│ Creativity & Productivity Experiential","Location: Lenovo Stand – J12",18:00,18:30,"Partners Program",,#hardware
Saturday,"Live Demo Think – Different Thinks Better","Location: Lenovo Stand – J12",18:00,18:30,"Partners Program",,#hardware
Saturday,"Atelier Enfant : Robots et Drones","Robots et drones prennent une nouvelle dimension avec des projets dans lesquels la programmations se fait en 3D dans des mondes virtuels illimités.  
KIDSCODE « Kids robot & drone programing in 3D ».
Lieu : Booth Econocom (P16)",18:10,18:30,"Partners Program",,"#drones\n#education\n#nexttechs"
Saturday,"Atelier Enfant : 3D","Venez découvrir comment l’apprentissage en mode cognitif et l’intelligence artificielle sont associés dans des mondes virtuels en 3D.
KIDSCODE « Cognitive learning & AI in 3D ».
Lieu : Booth Econocom (P16)",18:30,18:50,"Partners Program",,"#education\n#funfunfun\n#nexttechs"
Saturday,Cocktail,"Location: Lab Carrefour – N16",18:45,19:00,"Partners Program",,#funfunfun
Thursday,"Viparis Demo Day","8 startups from the event industry will be pitching their project in front of Viparis main customers at Paris Expo Porte de Versailles.
By invitation only.",08:30,11:00,"Side events",,#startupacademy
Thursday,"VivaTech Business Tour in the Paris Region","Take full advantage of your stay in Paris visiting the most emblematic sites of the French digital ecosystem! We will advise you in the next few days of the companies and innovation platforms who will welcome you.
Registration is compulsary : click here
Meeting point : Paris Region Booth G34",13:00,18:00,"Side events",,"#artificialintelligence\n#nexttechs\n#startupacademy"
Thursday,"La French Tech Greets the World in Paris!","An exclusive evening at BlaBlaCar HeadQuarters featuring French & International Tech Leaders including:
Viva Technology’s International Speakers
French Tech Champions
French and International VCs
Tech Media
By invitation only",18:00,20:00,"Side events",,#entertainment
Thursday,"Startup Sesame 2nd Anniversary","Startup Sesame is celebrating its Second Anniversary in partnership with Spaces. Join us for some drinks and connect with our community of future unicorns, event organisers, investors, and Tech event insiders, « the Sesamers ». Music by Sarahina DJ.
Link for registration
If interested, please contact info@startupsesame.com",19:00,22:00,"Side events",,#startupacademy
Thursday,"Berlin Paris Tech Afterwork","Berlin Partner for Business and Technology, beBerlin and Paris &Co invite you to a VivaTech afterwork to celebrate the cooperation between these two thrilling start-ups ecosystems on the occasion of the 30th anniversary between the partner cities Paris and Berlin.
For more information and registration, it’s right there !
Address: Le Tremplin: 6 Rue Claude Farrère – 75016 Paris",19:00,22:00,"Side events",,#startupacademy
